date,time,function,status_code,url,user,role,session_id
29.11.2025,01:20:31.191258,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.199352,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.570643,check_session,302,http://127.0.0.1:8000/quiz,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.592113,check_session,307,http://127.0.0.1:8000/,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.620447,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.635839,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.657413,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.684023,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.690654,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.704915,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.718366,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.734093,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.748131,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.761841,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.783892,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.792897,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.806838,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.819548,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.834638,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.848535,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.862558,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:37.884139,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:38.939434,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:38.956973,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:38.970467,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:38.986595,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:38.998435,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:39.016444,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:39.033387,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:39.050900,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:39.063835,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:39.080584,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:39.093494,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:39.105391,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:39.115737,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:21:39.129175,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
